id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
12249	72	female	Not Engaged	5	99022	Branch	-0.166666667	3.5	3.5	3	4.75	3.25	21.408	E WA Metro	yes	4	4.5	1	3	4	Homelessness	40.78247198
12288	59	male	Engaged	3	98506	Branch	0.5	3.5	4.5	3.5	3.5	3.5	12.458	Thurston	yes	4.666666667	5.5	3	3	6	Human/Civil rights	16.74505958
12307	26	female	Highly Engaged	4	98513	Branch	0.5	3.25	3.75	4.25	2.75	2	8.31	Thurston	no	4.666666667	4	2	5	6	Health (i.e. cancer research)	0
12312	46	female	Engaged	3	98201	Other	0.541666667	3.75	3	3.5	2.25	2.75	1.518	W WA Metro	no	3.666666667	5	3	4	5	Animal rights	28.43833388
12385	54	female	Not Engaged	4	99163	Branch	0.333333333	4.5	4	3.75	4.25	3.75	28.211	E WA Non Metro	no	3.5	4.75	2	2	4	Specify	48.44095911
12393	45	other	Highly Engaged	4	99021	Branch	0.833333333	2.75	3.75	1	3	3.25	22.616	E WA Metro	yes	2.833333333	3.75	1	6	1	Law enforcement	4.400921481
12410	37	female	Highly Engaged	4	98502	Branch	-0.75	4	3	4.25	3.75	4.75	9.121	Thurston	no	4	4.75	6	6	5	Health (i.e. cancer research)	45.18339346
12420	36	female	Not Engaged	4	98502	Branch	-0.083333333	3.25	3.25	3.5	3.25	3.25	1.696	Thurston	no	5	5	6	6	6	Arts & culture	0
12427	42	male	Highly Engaged	7	99163	Branch	2.041666667	4.5	4.25	3	1.75	2.25	1.575	E WA Non Metro	yes	5.833333333	5.5	2	1	6	Hunger/Poverty	33.99000605
12454	75	female	Not Engaged	5	98321	Branch	0.041666667	4.75	4.5	4.75	4.75	4.25	22.803	W WA Metro	yes	4.833333333	4.5	5	4	5	Education	37.56109458
12554	69	male	Highly Engaged	5	99206	Branch	-0.208333333	4	4.25	4.75	4	4.25	24.419	E WA Metro	yes	1.833333333	5.5	3	5	6	Law enforcement	67.59334455
12564	68	male	Highly Engaged	4	98516	Branch	-0.75	4	4.5	5	5	5	12.51	Thurston	yes	4.833333333	5.75	6	6	1	Law enforcement	39.15501067
12568	54	male	Not Engaged	4	98354	Branch	0.291666667	4	3.25	3.5	3.75	2.75	20.718	W WA Metro	no	5.166666667	5	3	3	5	Environment	15.35022929
12614	21	male	Engaged	2	98501	Other	0.125	3.75	4	3.75	4	3.5	1.485	Thurston	no	3.5	4.5	2	3	6	Arts & culture	66.19105381
12631	67	female	Highly Engaged	4	98105	Branch	1.166666667	4	4	3.75	2.75	2	1.277	W WA Metro	no	5.333333333	5.5	4	5	6	Hunger/Poverty	46.38582924
12633	28	other	Not Engaged	4	98444	Branch	-0.375	2.5	3.25	3.75	3.75	2.25	0.699	W WA Metro	no	4.5	5	2	3	5	Homelessness	9.126386449
12669	50	other	Highly Engaged	4	99223	Branch	-0.333333333	4.25	3.75	3.75	4.75	4.5	0.677	E WA Metro	yes	3.666666667	5	1	4	3	Law enforcement	33.3325325
12734	51	female	Engaged	4	99004	Branch	0.791666667	4.5	4.75	4.25	3.5	3.75	29.564	E WA Metro	yes	5.666666667	5.25	4	5	4	Hunger/Poverty	40.21384889
12800	68	female	Highly Engaged	3	98532	Branch	1.041666667	4	4.75	4.5	3	2.5	3.819	W WA Non Metro	yes	3.5	4.5	2	6	2	Hunger/Poverty	42.21711626
12846	35	male	Engaged	4	98125	Branch	1.416666667	3.25	3.25	1	2.25	2.25	27.008	W WA Metro	no	3.833333333	3.75	1	4	3	Animal rights	9.126386449
12849	58	male	Engaged	3	98512	Branch	0.875	3.75	4	3.5	3	2.5	9.707	Thurston	yes	4.166666667	4.75	5	6	5	Environment	4.400921481
12918	37	female	Highly Engaged	4	98501	Branch	-0.041666667	4.5	4.25	4.75	4.5	4	1.863	Thurston	yes	5	5.75	4	5	6	Hunger/Poverty	11.53371232
12945	42	female	Engaged	3	98541	Branch	1.625	3.75	4	2.75	2.75	1.25	6.282	W WA Non Metro	yes	4.5	5.25	2	5	6	Homelessness	9.126386449
12952	42	female	Engaged	5	99170	Branch	-0.041666667	4	4.25	4.25	4	4.25	17.529	E WA Non Metro	yes	2.5	4.5	2	4	1	Education	100
12954	47	female	Not Engaged	4	98388	Branch	1.625	4.75	4.5	2.75	2.75	3.5	2.726	W WA Metro	yes	4.666666667	5	3	3	4	Specify	22.96890242
12988	59	male	Not Engaged	4	98346	Branch	0	4	4	4.75	4	3.25	14.942	W WA Non Metro	yes	3.833333333	6	1	2	6	Human/Civil rights	9.126386449
13001	59	female	Not Engaged	2	98508	Branch	0.916666667	4.25	3.25	3.25	3	2.25	39.595	Thurston	no	2.166666667	5.25	4	5	5	Health (i.e. cancer research)	0
13007	70	female	Highly Engaged	4	98503	Branch	2.125	4	3.25	1.5	1.5	1.5	26.573	Thurston	yes	5.166666667	5	5	4	5	Domestic abuse	56.05963223
13018	40	female	Not Engaged	3	98903	Branch	-0.25	3.25	3.25	3.25	4	3.25	9.529	E WA Non Metro	no	1.5	5	1	4	4	Law enforcement	9.126386449
13019	65	female	Not Engaged	4	98275	Branch	0.375	3.75	2.5	3	2.5	2.75	19.784	W WA Metro	yes	3.5	4	1	5	2	Domestic abuse	9.126386449
13024	81	male	Engaged	5	99216	Branch	1.291666667	2.5	3.75	2.5	2.5	0.5	35.778	E WA Metro	yes	4.833333333	4.5	4	4	5	Health (i.e. cancer research)	24.17496395
13029	55	female	Not Engaged	6	99163	Branch	0.541666667	4.75	5	4.5	4.25	4.25	8.37	E WA Non Metro	yes	5.666666667	6	4	5	6	Hunger/Poverty	53.05737574
13045	53	female	Highly Engaged	4	98077	Branch	0.458333333	3.75	4	4	4	2.25	34.482	W WA Metro	yes	5.166666667	4.75	3	4	6	Environment	4.400921481
13067	72	female	Not Engaged	5	98528	Loan	0.958333333	4.75	4.5	4.25	2.5	4.25	7.068	W WA Non Metro	no	5.166666667	5	3	3	6	Hunger/Poverty	41.01105473
13072	45	female	Not Engaged	4	98225	Branch	2.375	3.5	2.75	0.75	0.5	1	4.685	W WA Non Metro	no	5.666666667	6	3	3	6	Health (i.e. cancer research)	22.45629373
13076	30	female	Highly Engaged	6	98208	Branch	3.375	4.25	3.5	0.25	1.25	0	4.973	W WA Metro	yes	2.666666667	5.5	1	5	2	Homelessness	37.50487123
13207	69	female	Not Engaged	3	99403	Branch	1.333333333	5	5	3.25	2.75	5	43.121	E WA Non Metro	no	4.833333333	5.5	3	4	6	Hunger/Poverty	37.10350656
13301	51	male	Not Engaged	3	98019	Loan	0.625	4	2.25	2.75	3	1.75	1.181	W WA Metro	no	5.166666667	5.75	2	5	6	Education	31.28102839
13306	38	female	Engaged	7	98512	Branch	1.5	3.25	2.75	1.75	1.5	1.25	0.641	Thurston	yes	5	4.25	3	3	6	Environment	10.11215563
13321	49	male	Not Engaged	4	99350	Branch	0.666666667	5	5	3.75	5	4.25	12.238	E WA Non Metro	yes	5.833333333	5.75	5	5	6	Law enforcement	33.3325325
13340	58	female	Not Engaged	4	98155	Branch	0.375	4.25	4	3.25	4	4	18.249	W WA Metro	yes	4.833333333	4.5	5	5	6	Education	58.08816128
13350	61	female	Engaged	2	98506	Branch	1.791666667	4.75	5	3.25	3.5	2.5	32.584	Thurston	yes	3.666666667	4	3	5	6	Homelessness	4.400921481
13352	42	male	Highly Engaged	5	99163	Branch	0.125	3.5	4.25	4	3.75	3.5	30.359	E WA Non Metro	yes	4.666666667	4.5	1	3	3	Health (i.e. cancer research)	15.35022929
13376	59	female	Highly Engaged	3	99111	Branch	0.25	3.5	3.5	2.75	3.5	3.5	16.616	E WA Non Metro	no	2.666666667	4.75	2	5	5	Education	4.400921481
13382	35	female	Highly Engaged	3	99301	Branch	0.041666667	3.75	2	2.25	3	3.25	10.534	E WA Non Metro	no	6	3	6	6	6	Hunger/Poverty	4.725464968
13387	62	female	Engaged	4	98422	Other	0.166666667	5	5	4.75	4.75	5	0.723	W WA Metro	yes	4.666666667	4.75	2	3	5	Specify	9.126386449
13390	56	male	Highly Engaged	8	98499	Branch	-1.541666667	3	2.75	3.5	4.75	5	13.452	W WA Metro	yes	4	4.75	1	2	1	Law enforcement	9.126386449
13395	35	female	Highly Engaged	4	98502	Branch	0.291666667	4	2.25	3.5	2.5	2.5	34.973	Thurston	yes	2.666666667	4.5	4	4	5	Health (i.e. cancer research)	10.11215563
13400	42	female	Highly Engaged	4	98501	Branch	0.583333333	4.25	4.25	3.75	3	4.25	2.436	Thurston	yes	4.666666667	4.5	4	5	6	Education	21.22872185
13426	45	female	Highly Engaged	3	98589	Branch	0.666666667	4.5	4	4	3.25	3.5	4.132	Thurston	no	4	4	2	4	6	Animal rights	28.73998567
13444	69	female	Engaged	3	98947	Branch	2.125	5	4.75	2.5	2.5	3.25	0.485	E WA Non Metro	no	5.333333333	6	4	5	6	Hunger/Poverty	29.88619811
13446	46	male	Not Engaged	2	98387	Loan	0.041666667	3.75	4	3.25	4	4.25	2.09	W WA Metro	no	2.833333333	3.5	3	6	6	Homelessness	4.725464968
13478	29	female	Not Engaged	6	98503	Branch	0.666666667	5	4.5	5	3.75	3.5	6.03	Thurston	yes	5.666666667	5.75	5	4	6	Education	45.18339346
13503	64	female	Highly Engaged	6	98368	Branch	2.166666667	3.5	4.5	2.5	2.5	0.5	36.537	W WA Non Metro	yes	5.333333333	4.75	4	4	6	Hunger/Poverty	23.02875152
13527	57	male	Highly Engaged	6	98327	Branch	2.5	4	4.5	2	1.75	1.5	12.83	W WA Metro	yes	4.5	4.5	6	1	6	Education	37.76018039
13561	51	female	Engaged	4	99205	Branch	0.625	4	3.75	3.75	2.75	3.25	7.575	E WA Metro	yes	3.166666667	3.25	3	4	3	Health (i.e. cancer research)	13.22565614
13589	60	female	Highly Engaged	8	98597	Branch	2.083333333	4.5	4.5	2.75	1.5	3	33.164	Thurston	yes	3.833333333	4.75	4	3	6	Homelessness	51.09008767
13598	25	female	Not Engaged	4	99205	Branch	0.833333333	4.5	4.5	3.25	4.25	3.5	13.685	E WA Metro	no	4	6	2	6	4	Domestic abuse	12.40398719
13607	38	male	Engaged	8	98422	Branch	0.625	3.25	3.5	3	2.75	2.5	15.907	W WA Metro	yes	4.833333333	4	3	5	4	Environment	4.400921481
13639	40	female	Engaged	3	99176	Branch	0.666666667	3.25	3.25	2.75	3	2	0.595	E WA Non Metro	no	3	4.5	3	5	3	Health (i.e. cancer research)	0
13651	66	female	Highly Engaged	4	98531	Branch	1.708333333	4.25	4.5	3.5	2.25	2.25	11.066	W WA Non Metro	yes	4.833333333	5.75	4	4	6	Arts & culture	45.9474766
13657	51	female	Highly Engaged	4	98936	Branch	0.041666667	4.25	4.5	4.5	4.5	4	5.356	E WA Non Metro	no	3	3	1	5	6	Animal rights	37.56472033
13680	76	female	Highly Engaged	4	98503	Branch	1.208333333	3.75	4	2.25	2.5	3.25	41.751	Thurston	yes	4.666666667	5	3	5	5	Environment	24.0145207
13692	70	female	Not Engaged	3	98513	Branch	1.375	4.25	4.5	3.75	3.25	2	38.244	Thurston	yes	4.333333333	4.5	4	2	6	Hunger/Poverty	28.68013657
13694	62	female	Not Engaged	4	98027	Branch	0.583333333	4	3.5	3.75	3.5	2.25	7.732	W WA Metro	yes	4.833333333	3	6	6	5	Environment	20.00262522
13716	82	female	Not Engaged	3	98239	Loan	-0.166666667	4.5	4.5	4.75	4.5	4.75	1.501	W WA Non Metro	no	6	5.75	1	5	3	Law enforcement	100
13721	29	female	Not Engaged	4	98501	Branch	-0.583333333	3.75	2.25	4.5	3.5	2.75	1.016	Thurston	no	3.666666667	6	1	4	6	Health (i.e. cancer research)	36.3586588
13745	56	female	Engaged	4	99205	Branch	0.625	4	3.75	2.5	3.5	3.75	36.66	E WA Metro	yes	4.666666667	4.25	5	5	4	Animal rights	29.88619811
13747	72	male	Highly Engaged	4	98532	Branch	0.708333333	4.75	5	3.75	3.75	5	19.468	W WA Non Metro	no	3.833333333	4	5	5	4	Domestic abuse	10.62476433
13751	39	female	Highly Engaged	4	98532	Branch	-0.708333333	2	3.25	2	4.25	3.75	16.638	W WA Non Metro	no	3.833333333	4.75	2	4	1	Education	31.33725173
13752	74	male	Engaged	6	98516	Branch	0.208333333	3.5	4.75	4.25	3.5	4	32.238	Thurston	yes	1.833333333	5	1	5	5	Health (i.e. cancer research)	21.06146345
13762	28	female	Engaged	5	98531	Branch	0.25	3	2	2	3	1.75	1.515	W WA Non Metro	yes	4.166666667	4.5	3	4	5	Domestic abuse	16.66054196
13797	39	female	Highly Engaged	4	98557	Branch	-0.791666667	1.5	1.25	2.5	2.75	1.25	17.529	W WA Non Metro	yes	2.666666667	3	3	3	2	Health (i.e. cancer research)	0
13812	75	female	Not Engaged	3	98589	Branch	0	3	2.5	3.25	3	2	47.197	Thurston	yes	5	5	4	4	4	Domestic abuse	4.400921481
13827	63	female	Highly Engaged	4	98125	Branch	0.583333333	4	4.5	4.25	3.75	3	32.362	W WA Metro	no	3.333333333	3.5	3	3	6	Health (i.e. cancer research)	18.30328655
13840	33	female	Not Engaged	4	98512	Branch	0	4	3	3	3.75	3.75	12.362	Thurston	yes	5.666666667	5.5	3	3	4	Environment	41.01105473
13844	52	male	Engaged	3	98499	Branch	-0.5	4	3.5	4.25	4.25	4.25	4.395	W WA Metro	yes	3.166666667	3	2	5	1	Health (i.e. cancer research)	0
13881	57	male	Highly Engaged	8	98501	Branch	0.833333333	4.5	4.5	4	2.5	4.5	7.238	Thurston	yes	6	5	2	3	4	Environment	0
13883	36	female	Not Engaged	4	98501	Branch	2.75	4	4.5	1	1	2.5	3.921	Thurston	yes	5.166666667	6	3	3	6	Human/Civil rights	14.8376206
13938	26	male	Engaged	4	98103	Branch	0.541666667	3.25	1.5	1.75	2	1.75	1.622	W WA Metro	yes	5.166666667	4.75	1	4	4	Education	7.618673129
13939	64	female	Not Engaged	3	98589	Branch	1.958333333	4.75	4.5	3.25	2	2.75	19.132	Thurston	yes	5.166666667	5.75	4	5	6	Environment	14.8376206
13959	65	male	Not Engaged	4	98118	Branch	1.791666667	3.75	5	2.5	2.75	2.5	38.896	W WA Metro	no	5.666666667	6	4	4	6	Environment	40.21384889
13989	62	female	Engaged	5	98498	Branch	2.083333333	5	4.5	2.75	1.75	3.5	25.595	W WA Metro	no	6	5	3	3	6	Environment	47.89237112
14081	52	female	Engaged	3	NA	Branch	0.25	4.25	2.75	3.75	3.5	2.5	14.038	E WA Non Metro	yes	3.833333333	5	3	4	5	Education	4.400921481
14084	63	female	Highly Engaged	2	98512	Branch	0.458333333	4.75	5	4.25	4.5	4.5	4.526	Thurston	no	3	4.75	3	5	5	Domestic abuse	16.74505958
14175	60	other	Not Engaged	6	98204	Other	1.5	5	3.5	2.75	2.25	3.25	1.132	W WA Metro	yes	4.833333333	4.25	2	2	6	Hunger/Poverty	40.78247198
14650	51	male	Highly Engaged	3	98509	Branch	0.458333333	3.75	4.5	3	3.75	4.25	31.367	Thurston	yes	3.833333333	3	5	6	3	Hunger/Poverty	10.62476433
14685	63	female	Not Engaged	4	98840	Loan	0.25	5	4.5	3.75	4.75	5	4.668	E WA Non Metro	yes	5.5	5.75	4	4	6	Animal rights	52.09706339
14702	52	female	Highly Engaged	5	98501	Branch	-0.125	3.25	4.5	3.5	4.75	3.75	3.195	Thurston	no	4.166666667	4.75	3	3	4	Education	24.17496395
14727	60	female	Engaged	6	98021	Branch	2.333333333	4.75	4.25	2.75	2.25	1.5	30.093	W WA Metro	no	5.333333333	5	5	3	4	Environment	39.55637535
14731	58	female	Highly Engaged	3	98229	Loan	1.416666667	5	4.5	3.5	2.75	3.75	1.868	W WA Non Metro	yes	5.666666667	5.75	3	3	6	Health (i.e. cancer research)	28.68013657
14736	71	female	Not Engaged	2	99022	Branch	0.416666667	4.5	3.5	3.5	3	4.25	2.608	E WA Metro	no	3.5	5	5	5	5	Health (i.e. cancer research)	4.400921481
14746	72	female	Highly Engaged	2	98382	Branch	-0.083333333	4	4.5	4.5	4	4.5	40.567	W WA Non Metro	yes	5.166666667	5	3	3	5	Hunger/Poverty	14.8376206
14753	41	male	Highly Engaged	4	98208	Branch	0.5	4.75	4.25	4.75	4	3.25	28.162	W WA Metro	no	5.166666667	5.75	5	5	5	Animal rights	22.45629373
14755	34	male	Engaged	3	98383	Branch	0.291666667	3.75	4	3.5	4	3.25	3.03	W WA Non Metro	yes	2.5	4.75	3	6	4	Law enforcement	39.61622445
14769	74	female	Highly Engaged	2	98105	Branch	1.5	4.75	4.25	3.25	2.25	3.5	33.762	W WA Metro	yes	5.5	5	3	3	6	Environment	21.06146345
14784	52	female	Highly Engaged	6	98103	Branch	1.375	5	4.75	3.5	3.5	3.5	20.732	W WA Metro	yes	5	5.5	5	4	5	Homelessness	39.55637535
14854	77	female	Engaged	6	98011	Branch	1.458333333	4.5	3.75	3.25	3	1.75	9.447	W WA Metro	yes	5.333333333	5	4	4	6	Human/Civil rights	76.64292228
14900	24	female	Highly Engaged	3	98512	Branch	0.25	5	4.5	3.5	5	5	9.723	Thurston	no	6	6	1	5	6	Hunger/Poverty	31.28102839
14914	61	male	Not Engaged	3	98513	Loan	0.5	4.5	4.5	4.25	3.5	4.25	3.244	Thurston	yes	2.666666667	4.25	1	5	2	Specify	42.18113697
14975	47	female	Not Engaged	2	98030	Loan	0.666666667	5	5	4	4.5	4.5	4.699	W WA Metro	no	3	4.5	4	5	2	Animal rights	28.68013657
15057	63	male	Not Engaged	4	98576	Branch	0.541666667	4.5	3.75	3.75	3.75	3.25	5.118	Thurston	no	4.333333333	5.25	5	4	5	Hunger/Poverty	10.11215563
15082	52	male	Highly Engaged	3	98503	Branch	0.291666667	4.5	3.25	4	3.25	3.5	6.463	Thurston	no	5.166666667	6	6	6	6	Domestic abuse	4.725464968
15147	72	female	Engaged	6	99163	Branch	0.833333333	4	4	3.25	2.75	3.5	23.962	E WA Non Metro	no	5.5	4.75	2	6	4	Education	9.126386449
15179	53	female	Highly Engaged	3	98506	Branch	1.5	4.25	3.25	2.25	2.75	1.75	17.205	Thurston	no	3.333333333	5	2	3	6	Domestic abuse	15.35022929
15196	60	female	Engaged	6	98273	Branch	1.083333333	4	3.5	3.5	2.5	2	10.195	W WA Non Metro	no	5.833333333	5.5	4	4	4	Environment	43.71549414
15319	24	female	Engaged	4	98012	Branch	1.75	3.25	3.25	1.5	1.75	1.25	22.86	W WA Metro	no	4	4.25	2	4	4	Environment	20.02266032
15347	65	male	Highly Engaged	4	98506	Branch	-0.166666667	2.25	2.75	3	2.75	2.25	13.655	Thurston	yes	4.166666667	5.5	3	5	5	Human/Civil rights	20.66009877
15389	74	female	Not Engaged	3	98506	Branch	0.125	4.25	5	4.25	4.75	4.5	24.014	Thurston	yes	3.666666667	4.5	2	5	4	Health (i.e. cancer research)	28.73998567
15407	27	male	Highly Engaged	3	98203	Branch	0.875	4	3.75	3.75	2.75	2.5	0.808	W WA Metro	no	3.833333333	4.5	3	1	3	Education	31.28102839
15469	34	female	Highly Engaged	4	98579	Branch	0.625	4	3.75	2.75	3.25	3.75	7.277	Thurston	yes	5.333333333	5	2	2	2	Law enforcement	21.06146345
15516	66	female	Highly Engaged	6	98115	Branch	2.125	4.5	4.25	3.5	2.5	0.75	16.688	W WA Metro	yes	3.833333333	4.25	4	2	4	Homelessness	4.400921481
15560	45	female	Highly Engaged	3	98503	Branch	0.791666667	4	3.75	3.5	3	2.75	11.899	Thurston	yes	3.666666667	3.75	4	3	5	Health (i.e. cancer research)	16.66054196
15561	74	female	Engaged	4	98296	Branch	1.583333333	4.75	4.25	4	2.25	2.5	33.005	W WA Metro	yes	5.5	5.75	4	4	6	Human/Civil rights	23.02875152
15655	61	female	Highly Engaged	3	98445	Loan	0.458333333	4.5	4.25	4.25	3.75	3.75	0.778	W WA Metro	yes	4	4.75	3	6	6	Animal rights	33.3325325
15688	44	female	Highly Engaged	6	98506	Branch	1.041666667	2.75	3.5	1.75	1.5	3	20.512	Thurston	no	5.5	5.25	3	5	5	Environment	16.33599848
15751	43	female	Engaged	3	98501	Branch	-0.166666667	4.25	4.25	4	4.75	4.5	1.814	Thurston	no	4.5	4.5	4	6	5	Health (i.e. cancer research)	0
15766	58	female	Highly Engaged	4	98053	Branch	0.458333333	4	3.25	4	3	2.5	29.016	W WA Metro	yes	4.333333333	4.25	3	4	5	Health (i.e. cancer research)	0
15770	57	female	Engaged	2	NA	Branch	0.708333333	3.25	3.5	2.75	3	2.25	29.679	E WA Non Metro	yes	3.666666667	4.5	3	5	5	Hunger/Poverty	4.400921481
15777	67	male	Highly Engaged	4	98503	Branch	0.041666667	3.75	3	4.5	2.5	3	29.964	Thurston	yes	4	3.5	3	4	3	Homelessness	29.36996366
15816	38	female	Highly Engaged	2	98584	Branch	0.666666667	4.25	4.25	3.75	3.75	3.25	7.345	W WA Non Metro	yes	5	4.5	6	3	6	Law enforcement	4.725464968
15824	62	female	Not Engaged	3	98513	Branch	1.958333333	4.5	3.75	3	1.75	1.75	7.419	Thurston	yes	3.666666667	4.75	1	4	6	Human/Civil rights	43.3273494
15827	43	male	Engaged	4	98902	Branch	-0.333333333	4	4	5	4.75	3.25	16.578	E WA Non Metro	no	4.333333333	5.5	6	5	6	Law enforcement	11.53371232
15835	33	female	Not Engaged	4	99122	Branch	-0.25	4.25	3.25	3.75	4.5	3.75	18.342	E WA Non Metro	yes	5.166666667	5.75	2	6	5	Law enforcement	10.11215563
15849	54	male	Engaged	3	NA	Branch	0.833333333	3.75	4.75	4.25	3.75	2.25	23.811	W WA Metro	yes	4	5.5	2	2	4	Law enforcement	21.06146345
15868	36	male	Engaged	4	99163	Branch	-0.5	2	1.5	3.5	2	1.25	2.014	E WA Non Metro	no	3.166666667	3.25	3	5	3	Education	15.35022929
15888	57	female	Not Engaged	3	99033	Branch	0.375	4	2.75	2.25	3	3.75	6.712	E WA Non Metro	no	2.666666667	4.5	2	5	2	Specify	33.99000605
15897	61	female	Highly Engaged	3	98541	Branch	0.541666667	4.25	4.5	3.75	4.25	3.5	8.564	W WA Non Metro	yes	4.833333333	4	3	5	6	Homelessness	37.50487123
15910	63	female	Highly Engaged	2	98321	Branch	0.375	4.75	5	5	4.25	4.25	8.841	W WA Metro	yes	3	3.75	6	1	6	Health (i.e. cancer research)	28.73998567
15912	73	male	Engaged	3	98944	Branch	0.083333333	5	4.5	4.75	4.5	4.75	1.786	E WA Non Metro	yes	4.166666667	4.25	1	5	2	Hunger/Poverty	9.126386449
15922	58	female	Highly Engaged	6	98466	Branch	-0.416666667	3	5	3.25	5	5	12.49	W WA Metro	yes	3.166666667	5	1	4	3	Homelessness	56.71710578
15923	27	female	Not Engaged	3	NA	Loan	0	0	0	0	0	0	2.307	E WA Non Metro	no	1	1	1	1	1	Hunger/Poverty	0
15928	28	female	Not Engaged	4	NA	Branch	2.541666667	4.25	4.5	2.5	0.75	2.25	18.518	W WA Metro	no	5.333333333	4.75	6	1	6	Education	12.3441381
15950	29	female	Highly Engaged	4	98109	Branch	0.625	4.75	4.5	3.75	4	4.25	10.301	W WA Metro	no	4.5	4.5	3	4	5	Education	9.126386449
15978	62	female	Engaged	3	98332	Branch	0.083333333	4	4.5	4.5	4.5	3.5	10.318	W WA Metro	yes	4.5	5	2	4	6	Education	4.400921481
15985	73	female	Highly Engaged	4	98516	Branch	0.208333333	4.5	4.25	4	4	4.5	6.436	Thurston	no	5.5	5	2	2	5	Domestic abuse	36.3586588
16007	68	female	Not Engaged	5	98501	Branch	2.708333333	4	3.75	1.5	0.75	1.25	9.685	Thurston	yes	5.5	5.25	6	1	6	Domestic abuse	85.46765694
16112	28	female	Highly Engaged	4	NA	Branch	-0.291666667	3.25	3.5	3.25	4	3.75	11.562	E WA Non Metro	no	2.666666667	4	2	4	5	Human/Civil rights	18.30328655
16359	21	female	Not Engaged	3	NA	Branch	0.458333333	4.25	4	3.75	3.75	3.5	4.132	Thurston	no	4.666666667	4	5	4	6	Human/Civil rights	18.11522135
16372	62	female	Engaged	3	98501	Branch	2.583333333	5	4.5	1.75	1.75	3	4.833	Thurston	no	3.666666667	4.5	3	5	6	Human/Civil rights	14.8376206
16430	69	female	Highly Engaged	7	98112	Branch	0.916666667	4	4	2.5	2.75	4	13.427	W WA Metro	yes	5	5	4	4	6	Environment	14.8376206
16450	61	male	Not Engaged	5	98926	Loan	0.125	4.5	3.75	4	4	4	1.477	E WA Non Metro	yes	3.833333333	4	3	4	5	Education	15.35022929
16488	86	female	Engaged	4	98115	Branch	1.75	4.75	4.25	3.75	2.75	1.75	1.756	W WA Metro	no	4.5	4.5	2	5	3	Health (i.e. cancer research)	4.400921481
16699	68	male	Engaged	6	99163	Branch	2.583333333	3	4.5	1.5	0.25	1.75	31.597	E WA Non Metro	yes	4.833333333	4.75	5	5	6	Human/Civil rights	22.45629373
16700	28	male	Engaged	4	98272	Branch	0.375	4	3.25	3	2.75	4	9.447	W WA Metro	no	4.666666667	4.25	1	4	5	Hunger/Poverty	9.126386449
16709	46	female	Not Engaged	2	98501	Branch	0.083333333	3.75	4.25	4	3.75	4	18.419	Thurston	yes	4.333333333	5	1	4	3	Hunger/Poverty	9.126386449
16736	61	female	Not Engaged	4	98513	Other	1.25	4.75	3.75	2.25	3	3.75	2.052	Thurston	no	4	4.5	2	4	5	Hunger/Poverty	10.62476433
16776	85	male	Not Engaged	4	98503	Branch	0.541666667	4.25	4.5	4.25	4	3.25	9.811	Thurston	yes	5.5	5.5	5	3	4	Hunger/Poverty	21.06146345
16793	49	other	Not Engaged	4	98501	Branch	0.666666667	4.5	4.5	4	3.75	3.75	0.036	Thurston	yes	4.833333333	4.25	2	4	3	Specify	13.55019963
17004	45	female	Not Engaged	2	98103	Branch	1.291666667	2.75	3.5	1.75	1.75	2	4.055	W WA Metro	no	6	5.5	2	1	5	Homelessness	9.126386449
17027	31	female	Engaged	7	98188	Other	1.583333333	4	4.5	2.5	2.5	3	1.332	W WA Metro	yes	4.666666667	6	4	5	6	Education	47.89237112
17089	24	male	Not Engaged	6	99163	Branch	-0.166666667	2.25	3.25	3.5	2.75	2.5	2.397	E WA Non Metro	yes	3.666666667	5.75	3	3	6	Education	32.77940627
17457	56	female	Highly Engaged	3	98204	Loan	2.333333333	5	4.5	2.5	2.75	2	1.507	W WA Metro	no	4.166666667	5.75	4	5	6	Homelessness	28.68013657
17479	59	female	Highly Engaged	3	98502	Branch	0	5	4.5	4.25	5	5	23.477	Thurston	no	3.333333333	5	5	3	5	Education	12.40398719
17485	65	female	Engaged	6	98275	Branch	0.375	3.5	3.25	3	2.5	3.5	27.658	W WA Metro	yes	5.166666667	5.75	4	4	5	Domestic abuse	4.400921481
17498	45	male	Highly Engaged	6	98155	Branch	-0.375	3.75	4.5	5	4.75	3.75	12.433	W WA Metro	yes	3.666666667	4.25	2	5	6	Human/Civil rights	39.47215931
17506	26	male	Not Engaged	6	99163	Branch	1	3.5	4.5	4	2.75	2.25	0.26	E WA Non Metro	no	4.833333333	4.25	3	5	4	Education	10.43669912
17514	22	female	Highly Engaged	3	98502	Branch	-0.458333333	3.75	4	4.25	5	3.75	3.375	Thurston	no	5.5	6	3	6	6	Health (i.e. cancer research)	18.93689029
17528	53	male	Engaged	8	98387	Branch	-0.25	3.5	3.5	4	3.75	3.5	15.518	W WA Metro	yes	5.666666667	5	3	5	5	Environment	16.74505958
17530	57	female	Not Engaged	3	98445	Branch	0.416666667	3.75	4.25	3.75	3.25	3.75	13.849	W WA Metro	no	3.833333333	4.5	3	5	3	Health (i.e. cancer research)	4.400921481
